code,mode,signal_mode,session,ATR_n,TPk,SLk,J_th,forward_pf_eff,forward_exp_bp,ts,date,side,pnl_bp,bars,gap_bp,gap_bucket,market_ret_5m,market_bias,vol_spike,repeat_index,j_abs,j_range,sector_code,batch_folder,batch_kind,run_path,ts_exit,win
5016.T,refine,j-cross,AM15,3,2.0,2.9,1.7,999.0,100.49593360080348,2025-10-01 00:13:00+00:00,2025-10-01,BUY,91.10695801898692,22,-28.140189306728065,<80bp,0.0,neutral,0.0,1,1.7616104231107548,27.39831339066562,50,NIGHTLY_20251105,weekly,WEEKLY_\NIGHTLY_20251105\RUN_refine_AM0930_j-cross,2025-10-01 00:35:00+00:00,True
5016.T,refine,j-cross,AM15,3,2.0,2.9,1.7,999.0,100.49593360080348,2025-10-01 00:18:00+00:00,2025-10-01,BUY,95.40962510141732,12,-28.140189306728065,<80bp,0.0,neutral,0.0,2,1.889671405754224,27.39831339066562,50,NIGHTLY_20251105,weekly,WEEKLY_\NIGHTLY_20251105\RUN_refine_AM0930_j-cross,2025-10-01 00:30:00+00:00,True
5016.T,refine,j-cross,AM15,3,2.0,2.9,1.7,999.0,100.49593360080348,2025-10-01 00:22:00+00:00,2025-10-01,BUY,71.58758047349934,8,-28.140189306728065,<80bp,0.0,neutral,0.4649912753966185,3,1.798014978501146,27.39831339066562,50,NIGHTLY_20251105,weekly,WEEKLY_\NIGHTLY_20251105\RUN_refine_AM0930_j-cross,2025-10-01 00:30:00+00:00,True
5016.T,refine,j-cross,AM15,3,2.0,2.9,1.7,999.0,100.49593360080348,2025-10-14 00:15:00+00:00,2025-10-14,SELL,142.92456541031945,32,-66.2251655629139,<80bp,33.20901565934342,up,2.055789225747838,1,1.87526057421567,19.10160905744156,50,NIGHTLY_20251105,weekly,WEEKLY_\NIGHTLY_20251105\RUN_refine_AM0930_j-cross,2025-10-14 00:47:00+00:00,True
5016.T,refine,j-cross,AM15,3,2.0,2.9,1.7,999.0,100.49593360080348,2025-10-14 00:19:00+00:00,2025-10-14,SELL,116.96768501808629,13,-66.2251655629139,<80bp,61.26054453340801,up,0.8846368244338143,2,2.04979664151237,19.10160905744156,50,NIGHTLY_20251105,weekly,WEEKLY_\NIGHTLY_20251105\RUN_refine_AM0930_j-cross,2025-10-14 00:32:00+00:00,True
5016.T,refine,j-cross,AM15,3,2.0,2.9,1.7,999.0,100.49593360080348,2025-10-14 00:24:00+00:00,2025-10-14,SELL,85.37825037122268,6,-66.2251655629139,<80bp,15.252837738684022,up,0.5695651202787518,3,1.8325798651795957,19.10160905744156,50,NIGHTLY_20251105,weekly,WEEKLY_\NIGHTLY_20251105\RUN_refine_AM0930_j-cross,2025-10-14 00:30:00+00:00,True
8136.T,refine,j-cross,AM15,5,2.0,2.0,1.2,2.8469765666242046,27.53551146043325,2025-09-25 00:10:00+00:00,2025-09-25,SELL,-70.11240894746041,10,-11.85360794191732,<80bp,0.0,neutral,0.0,1,1.4650405069365449,20.797556673633864,81,NIGHTLY_20251105,weekly,WEEKLY_\NIGHTLY_20251105\RUN_refine_AM0930_j-cross,2025-09-25 00:20:00+00:00,False
8136.T,refine,j-cross,AM15,5,2.0,2.0,1.2,2.8469765666242046,27.53551146043325,2025-09-25 00:14:00+00:00,2025-09-25,SELL,-64.06341527366084,6,-11.85360794191732,<80bp,0.0,neutral,0.0,2,1.67738105642684,20.797556673633864,81,NIGHTLY_20251105,weekly,WEEKLY_\NIGHTLY_20251105\RUN_refine_AM0930_j-cross,2025-09-25 00:20:00+00:00,False
8136.T,refine,j-cross,AM15,5,2.0,2.0,1.2,2.8469765666242046,27.53551146043325,2025-09-26 00:16:00+00:00,2025-09-26,SELL,48.99745660305514,3,-2.818886539816772,<80bp,0.0,neutral,0.0,1,1.4576278792010622,23.56555262140637,81,NIGHTLY_20251105,weekly,WEEKLY_\NIGHTLY_20251105\RUN_refine_AM0930_j-cross,2025-09-26 00:19:00+00:00,True
8136.T,refine,j-cross,AM15,5,2.0,2.0,1.2,2.8469765666242046,27.53551146043325,2025-09-26 00:26:00+00:00,2025-09-26,BUY,41.77930456387972,23,-2.818886539816772,<80bp,0.0,neutral,0.7016358997448596,1,1.2066161125822925,23.56555262140637,81,NIGHTLY_20251105,weekly,WEEKLY_\NIGHTLY_20251105\RUN_refine_AM0930_j-cross,2025-09-26 00:49:00+00:00,True
8136.T,refine,j-cross,AM15,5,2.0,2.0,1.2,2.8469765666242046,27.53551146043325,2025-10-10 00:12:00+00:00,2025-10-10,SELL,75.3267252914714,117,-5.142049106568968,<80bp,0.0,neutral,0.0,1,1.418994247824653,1.418994247824653,81,NIGHTLY_20251105,weekly,WEEKLY_\NIGHTLY_20251105\RUN_refine_AM0930_j-cross,2025-10-10 02:09:00+00:00,True
8136.T,refine,j-cross,AM15,5,2.0,2.0,1.2,2.8469765666242046,27.53551146043325,2025-10-10 00:15:00+00:00,2025-10-10,SELL,70.15120734069842,44,-5.142049106568968,<80bp,0.0,neutral,0.0,2,1.4992854270809588,1.676011366587698,81,NIGHTLY_20251105,weekly,WEEKLY_\NIGHTLY_20251105\RUN_refine_AM0930_j-cross,2025-10-10 00:59:00+00:00,True
8136.T,refine,j-cross,AM15,5,2.0,2.0,1.2,2.8469765666242046,27.53551146043325,2025-10-10 00:19:00+00:00,2025-10-10,SELL,57.837024257132754,36,-5.142049106568968,<80bp,0.0,neutral,1.1912547883770903,3,1.335462592577287,1.676011366587698,81,NIGHTLY_20251105,weekly,WEEKLY_\NIGHTLY_20251105\RUN_refine_AM0930_j-cross,2025-10-10 00:55:00+00:00,True
8136.T,refine,j-cross,AM15,5,2.0,2.0,1.2,2.8469765666242046,27.53551146043325,2025-10-10 00:24:00+00:00,2025-10-10,SELL,49.07182764277127,31,-5.142049106568968,<80bp,0.0,neutral,0.5278770822240816,4,1.2720338226523982,1.676011366587698,81,NIGHTLY_20251105,weekly,WEEKLY_\NIGHTLY_20251105\RUN_refine_AM0930_j-cross,2025-10-10 00:55:00+00:00,True
8136.T,refine,j-cross,AM15,5,2.0,2.0,1.2,2.8469765666242046,27.53551146043325,2025-10-10 00:29:00+00:00,2025-10-10,SELL,38.83188166601181,24,-5.142049106568968,<80bp,0.0,neutral,0.3821927695033134,5,1.3421460633629445,1.676011366587698,81,NIGHTLY_20251105,weekly,WEEKLY_\NIGHTLY_20251105\RUN_refine_AM0930_j-cross,2025-10-10 00:53:00+00:00,True
8035.T,refine,j-cross,AM15,5,2.0,3.0,1.5,3.325994763813219,30.885038683808187,2025-09-24 00:15:00+00:00,2025-09-24,BUY,56.35689841661693,5,-24.376523532720796,<80bp,0.0,neutral,0.0,1,1.5566430513363558,1.5566430513363558,80,NIGHTLY_20251105,weekly,WEEKLY_\NIGHTLY_20251105\RUN_refine_AM0930_j-cross,2025-09-24 00:20:00+00:00,True
8035.T,refine,j-cross,AM15,5,2.0,3.0,1.5,3.325994763813219,30.885038683808187,2025-09-24 00:22:00+00:00,2025-09-24,SELL,45.3518755153561,38,-24.376523532720796,<80bp,0.0,neutral,0.4254235280180073,1,1.672746518992536,1.672746518992536,80,NIGHTLY_20251105,weekly,WEEKLY_\NIGHTLY_20251105\RUN_refine_AM0930_j-cross,2025-09-24 01:00:00+00:00,True
8035.T,refine,j-cross,AM15,5,2.0,3.0,1.5,3.325994763813219,30.885038683808187,2025-09-24 00:25:00+00:00,2025-09-24,SELL,53.15202339265733,13,-24.376523532720796,<80bp,0.0,neutral,1.6288923191568638,2,2.550562045410261,2.550562045410261,80,NIGHTLY_20251105,weekly,WEEKLY_\NIGHTLY_20251105\RUN_refine_AM0930_j-cross,2025-09-24 00:38:00+00:00,True
8035.T,refine,j-cross,AM15,5,2.0,3.0,1.5,3.325994763813219,30.885038683808187,2025-10-01 00:10:00+00:00,2025-10-01,BUY,-79.66923872135162,11,-36.018957345971565,<80bp,0.0,neutral,0.0,1,1.631242889324264,9.910593095127304,80,NIGHTLY_20251105,weekly,WEEKLY_\NIGHTLY_20251105\RUN_refine_AM0930_j-cross,2025-10-01 00:21:00+00:00,False
8035.T,refine,j-cross,AM15,5,2.0,3.0,1.5,3.325994763813219,30.885038683808187,2025-10-01 00:18:00+00:00,2025-10-01,BUY,45.71853186537769,15,-36.018957345971565,<80bp,0.0,neutral,0.0,2,1.99985428844564,9.910593095127304,80,NIGHTLY_20251105,weekly,WEEKLY_\NIGHTLY_20251105\RUN_refine_AM0930_j-cross,2025-10-01 00:33:00+00:00,True
8035.T,refine,j-cross,AM15,5,2.0,3.0,1.5,3.325994763813219,30.885038683808187,2025-10-10 00:16:00+00:00,2025-10-10,SELL,64.40014163419269,8,-65.56825823806321,<80bp,0.0,neutral,0.0,1,2.082278171821196,15.491387906719904,80,NIGHTLY_20251105,weekly,WEEKLY_\NIGHTLY_20251105\RUN_refine_AM0930_j-cross,2025-10-10 00:24:00+00:00,True
5706.T,refine,j-only,AM15,5,1.5,2.0,1.2,999.0,47.80469793788707,2025-10-03 00:12:00+00:00,2025-10-03,SELL,74.11515115157769,2,-28.305701577031943,<80bp,0.0,neutral,0.0,1,1.415340846310843,1.415340846310843,57,NIGHTLY_20251105,weekly,WEEKLY_\NIGHTLY_20251105\RUN_refine_AM0930_j-only,2025-10-03 00:14:00+00:00,True
5706.T,refine,j-only,AM15,5,1.5,2.0,1.2,999.0,47.80469793788707,2025-10-03 00:23:00+00:00,2025-10-03,SELL,50.69658249149973,11,-28.305701577031943,<80bp,0.0,neutral,1.177318784099766,2,1.8498301006126625,1.8498301006126625,57,NIGHTLY_20251105,weekly,WEEKLY_\NIGHTLY_20251105\RUN_refine_AM0930_j-only,2025-10-03 00:34:00+00:00,True
5706.T,refine,j-only,AM15,5,1.5,2.0,1.2,999.0,47.80469793788707,2025-10-03 00:24:00+00:00,2025-10-03,SELL,46.13622816084652,7,-28.305701577031943,<80bp,0.0,neutral,0.3220858895705521,3,2.2930069431844275,2.2930069431844275,57,NIGHTLY_20251105,weekly,WEEKLY_\NIGHTLY_20251105\RUN_refine_AM0930_j-only,2025-10-03 00:31:00+00:00,True
5706.T,refine,j-only,AM15,5,1.5,2.0,1.2,999.0,47.80469793788707,2025-10-03 00:25:00+00:00,2025-10-03,SELL,41.84760190420241,8,-28.305701577031943,<80bp,0.0,neutral,0.5412775494957042,4,1.9862658366563253,2.2930069431844275,57,NIGHTLY_20251105,weekly,WEEKLY_\NIGHTLY_20251105\RUN_refine_AM0930_j-only,2025-10-03 00:33:00+00:00,True
5706.T,refine,j-only,AM15,5,1.5,2.0,1.2,999.0,47.80469793788707,2025-10-03 00:26:00+00:00,2025-10-03,SELL,36.14970922619387,7,-28.305701577031943,<80bp,0.0,neutral,0.3159057437407953,5,2.0876772149571163,2.2930069431844275,57,NIGHTLY_20251105,weekly,WEEKLY_\NIGHTLY_20251105\RUN_refine_AM0930_j-only,2025-10-03 00:33:00+00:00,True
5706.T,refine,j-only,AM15,5,1.5,2.0,1.2,999.0,47.80469793788707,2025-10-03 00:27:00+00:00,2025-10-03,SELL,47.37332268407204,4,-28.305701577031943,<80bp,0.0,neutral,1.4444444444444444,6,2.243133753149128,2.2930069431844275,57,NIGHTLY_20251105,weekly,WEEKLY_\NIGHTLY_20251105\RUN_refine_AM0930_j-only,2025-10-03 00:31:00+00:00,True
5706.T,refine,j-only,AM15,5,1.5,2.0,1.2,999.0,47.80469793788707,2025-10-03 00:28:00+00:00,2025-10-03,SELL,44.41608426446324,5,-28.305701577031943,<80bp,0.0,neutral,0.5106382978723404,7,1.7517750488712858,2.2930069431844275,57,NIGHTLY_20251105,weekly,WEEKLY_\NIGHTLY_20251105\RUN_refine_AM0930_j-only,2025-10-03 00:33:00+00:00,True
5706.T,refine,j-only,AM15,5,1.5,2.0,1.2,999.0,47.80469793788707,2025-10-03 00:29:00+00:00,2025-10-03,SELL,41.70290362024103,2,-28.305701577031943,<80bp,0.0,neutral,0.8640365177698076,8,2.090235860061557,2.2930069431844275,57,NIGHTLY_20251105,weekly,WEEKLY_\NIGHTLY_20251105\RUN_refine_AM0930_j-only,2025-10-03 00:31:00+00:00,True
8035.T,refine,j-only,AM15,5,1.8,2.9,1.65,999.0,41.92040298849144,2025-09-24 00:22:00+00:00,2025-09-24,SELL,39.49239473239949,38,-24.376523532720796,<80bp,0.0,neutral,0.4254235280180073,1,1.672746518992536,1.672746518992536,80,NIGHTLY_20251105,weekly,WEEKLY_\NIGHTLY_20251105\RUN_refine_AM0930_j-only,2025-09-24 01:00:00+00:00,True
8035.T,refine,j-only,AM15,5,1.8,2.9,1.65,999.0,41.92040298849144,2025-09-24 00:25:00+00:00,2025-09-24,SELL,46.84574596845127,12,-24.376523532720796,<80bp,0.0,neutral,1.6288923191568638,2,2.550562045410261,2.550562045410261,80,NIGHTLY_20251105,weekly,WEEKLY_\NIGHTLY_20251105\RUN_refine_AM0930_j-only,2025-09-24 00:37:00+00:00,True
8035.T,refine,j-only,AM15,5,1.8,2.9,1.65,999.0,41.92040298849144,2025-09-24 00:26:00+00:00,2025-09-24,SELL,42.15046126997675,11,-24.376523532720796,<80bp,0.0,neutral,0.4665727993324989,3,2.692823345750131,2.692823345750131,80,NIGHTLY_20251105,weekly,WEEKLY_\NIGHTLY_20251105\RUN_refine_AM0930_j-only,2025-09-24 00:37:00+00:00,True
8035.T,refine,j-only,AM15,5,1.8,2.9,1.65,999.0,41.92040298849144,2025-09-24 00:27:00+00:00,2025-09-24,SELL,38.53183758337722,9,-24.376523532720796,<80bp,0.0,neutral,0.4639459957042037,4,3.0882020189226727,3.0882020189226727,80,NIGHTLY_20251105,weekly,WEEKLY_\NIGHTLY_20251105\RUN_refine_AM0930_j-only,2025-09-24 00:36:00+00:00,True
8035.T,refine,j-only,AM15,5,1.8,2.9,1.65,999.0,41.92040298849144,2025-09-24 00:28:00+00:00,2025-09-24,SELL,37.591898030428446,7,-24.376523532720796,<80bp,0.0,neutral,0.5684941776200709,5,3.6111300895735865,3.6111300895735865,80,NIGHTLY_20251105,weekly,WEEKLY_\NIGHTLY_20251105\RUN_refine_AM0930_j-only,2025-09-24 00:35:00+00:00,True
8035.T,refine,j-only,AM15,5,1.8,2.9,1.65,999.0,41.92040298849144,2025-09-24 00:29:00+00:00,2025-09-24,SELL,33.516560418619505,6,-24.376523532720796,<80bp,0.0,neutral,0.3954129343439315,6,4.019537508306096,4.019537508306096,80,NIGHTLY_20251105,weekly,WEEKLY_\NIGHTLY_20251105\RUN_refine_AM0930_j-only,2025-09-24 00:35:00+00:00,True
8035.T,refine,j-only,AM15,5,1.8,2.9,1.65,999.0,41.92040298849144,2025-09-24 00:30:00+00:00,2025-09-24,SELL,37.711688027057946,4,-24.376523532720796,<80bp,0.0,neutral,0.7944969905417025,7,3.713610563850114,4.019537508306096,80,NIGHTLY_20251105,weekly,WEEKLY_\NIGHTLY_20251105\RUN_refine_AM0930_j-only,2025-09-24 00:34:00+00:00,True
8035.T,refine,j-only,AM15,5,1.8,2.9,1.65,999.0,41.92040298849144,2025-10-01 00:18:00+00:00,2025-10-01,BUY,39.95829126774584,15,-36.018957345971565,<80bp,0.0,neutral,0.0,1,1.99985428844564,9.910593095127304,80,NIGHTLY_20251105,weekly,WEEKLY_\NIGHTLY_20251105\RUN_refine_AM0930_j-only,2025-10-01 00:33:00+00:00,True
8035.T,refine,j-only,AM15,5,1.8,2.9,1.65,999.0,41.92040298849144,2025-10-01 00:19:00+00:00,2025-10-01,BUY,37.39595200699895,14,-36.018957345971565,<80bp,0.0,neutral,0.9806201550387597,2,1.9698116672834156,9.910593095127304,80,NIGHTLY_20251105,weekly,WEEKLY_\NIGHTLY_20251105\RUN_refine_AM0930_j-only,2025-10-01 00:33:00+00:00,True
8035.T,refine,j-only,AM15,5,1.8,2.9,1.65,999.0,41.92040298849144,2025-10-01 00:20:00+00:00,2025-10-01,BUY,35.508401039307486,13,-36.018957345971565,<80bp,0.0,neutral,1.1475173902614535,3,1.9869994824284556,9.910593095127304,80,NIGHTLY_20251105,weekly,WEEKLY_\NIGHTLY_20251105\RUN_refine_AM0930_j-only,2025-10-01 00:33:00+00:00,True
8035.T,refine,j-only,AM15,5,1.8,2.9,1.65,999.0,41.92040298849144,2025-10-01 00:21:00+00:00,2025-10-01,BUY,44.42190699794687,11,-36.018957345971565,<80bp,0.0,neutral,1.6694786934890762,4,2.599585262512701,9.910593095127304,80,NIGHTLY_20251105,weekly,WEEKLY_\NIGHTLY_20251105\RUN_refine_AM0930_j-only,2025-10-01 00:32:00+00:00,True
8035.T,refine,j-only,AM15,5,1.8,2.9,1.65,999.0,41.92040298849144,2025-10-01 00:22:00+00:00,2025-10-01,BUY,40.0147236753806,10,-36.018957345971565,<80bp,0.0,neutral,0.9339622641509432,5,2.6204879302587973,9.910593095127304,80,NIGHTLY_20251105,weekly,WEEKLY_\NIGHTLY_20251105\RUN_refine_AM0930_j-only,2025-10-01 00:32:00+00:00,True
8035.T,refine,j-only,AM15,5,1.8,2.9,1.65,999.0,41.92040298849144,2025-10-01 00:23:00+00:00,2025-10-01,BUY,36.31965449555479,7,-36.018957345971565,<80bp,0.0,neutral,0.9512955386713424,6,3.0341399377712697,9.910593095127304,80,NIGHTLY_20251105,weekly,WEEKLY_\NIGHTLY_20251105\RUN_refine_AM0930_j-only,2025-10-01 00:30:00+00:00,True
8035.T,refine,j-only,AM15,5,1.8,2.9,1.65,999.0,41.92040298849144,2025-10-01 00:24:00+00:00,2025-10-01,BUY,42.65909699767236,4,-36.018957345971565,<80bp,0.0,neutral,1.3243587411315263,7,3.549349422325187,9.910593095127304,80,NIGHTLY_20251105,weekly,WEEKLY_\NIGHTLY_20251105\RUN_refine_AM0930_j-only,2025-10-01 00:28:00+00:00,True
8035.T,refine,j-only,AM15,5,1.8,2.9,1.65,999.0,41.92040298849144,2025-10-01 00:25:00+00:00,2025-10-01,BUY,40.46758987315769,7,-36.018957345971565,<80bp,0.0,neutral,1.7251627984638505,8,1.9183153931940589,9.910593095127304,80,NIGHTLY_20251105,weekly,WEEKLY_\NIGHTLY_20251105\RUN_refine_AM0930_j-only,2025-10-01 00:32:00+00:00,True
8035.T,refine,j-only,AM15,5,1.8,2.9,1.65,999.0,41.92040298849144,2025-10-01 00:26:00+00:00,2025-10-01,BUY,41.94470765619118,3,-36.018957345971565,<80bp,0.0,neutral,0.5619915392124959,9,2.391895193567482,9.910593095127304,80,NIGHTLY_20251105,weekly,WEEKLY_\NIGHTLY_20251105\RUN_refine_AM0930_j-only,2025-10-01 00:29:00+00:00,True
8035.T,refine,j-only,AM15,5,1.8,2.9,1.65,999.0,41.92040298849144,2025-10-10 00:16:00+00:00,2025-10-10,SELL,56.682655170571294,8,-65.56825823806321,<80bp,0.0,neutral,0.0,1,2.082278171821196,15.491387906719904,80,NIGHTLY_20251105,weekly,WEEKLY_\NIGHTLY_20251105\RUN_refine_AM0930_j-only,2025-10-10 00:24:00+00:00,True
8035.T,refine,j-only,AM15,5,1.8,2.9,1.65,999.0,41.92040298849144,2025-10-10 00:17:00+00:00,2025-10-10,SELL,55.65098164523786,5,-65.56825823806321,<80bp,0.0,neutral,0.0,2,2.482008683119408,15.491387906719904,80,NIGHTLY_20251105,weekly,WEEKLY_\NIGHTLY_20251105\RUN_refine_AM0930_j-only,2025-10-10 00:22:00+00:00,True
8035.T,refine,j-only,AM15,5,1.8,2.9,1.65,999.0,41.92040298849144,2025-10-10 00:18:00+00:00,2025-10-10,SELL,49.62310992526181,2,-65.56825823806321,<80bp,0.0,neutral,0.0,3,2.5356790431778204,15.491387906719904,80,NIGHTLY_20251105,weekly,WEEKLY_\NIGHTLY_20251105\RUN_refine_AM0930_j-only,2025-10-10 00:20:00+00:00,True
6525.T,refine,j-only,AM15,5,1.5,2.0,1.2,0.2219965516469415,-43.10180089525176,2025-10-15 00:06:00+00:00,2025-10-15,SELL,-68.18034778238983,3,9.54653937947494,<80bp,-4.402077221876688,neutral,0.0,1,1.291856617221664,1.291856617221664,65,NIGHTLY_20251105,weekly,WEEKLY_\NIGHTLY_20251105\RUN_refine_AM0930_j-only,2025-10-15 00:09:00+00:00,False
6525.T,refine,j-only,AM15,5,1.5,2.0,1.2,0.2219965516469415,-43.10180089525176,2025-10-15 00:07:00+00:00,2025-10-15,SELL,-78.81186371892142,12,9.54653937947494,<80bp,24.92625991836084,up,0.0,2,1.3057826573172882,1.3057826573172882,65,NIGHTLY_20251105,weekly,WEEKLY_\NIGHTLY_20251105\RUN_refine_AM0930_j-only,2025-10-15 00:19:00+00:00,False
6525.T,refine,j-only,AM15,5,1.5,2.0,1.2,0.2219965516469415,-43.10180089525176,2025-10-15 00:08:00+00:00,2025-10-15,SELL,-74.60989572067184,12,9.54653937947494,<80bp,19.00055707613424,up,0.0,3,1.48002008323076,1.48002008323076,65,NIGHTLY_20251105,weekly,WEEKLY_\NIGHTLY_20251105\RUN_refine_AM0930_j-only,2025-10-15 00:20:00+00:00,False
6525.T,refine,j-only,AM15,5,1.5,2.0,1.2,0.2219965516469415,-43.10180089525176,2025-10-15 00:19:00+00:00,2025-10-15,SELL,49.19490364097605,3,9.54653937947494,<80bp,-0.9163484095842112,neutral,0.535031847133758,4,1.5097501775333737,1.5097501775333737,65,NIGHTLY_20251105,weekly,WEEKLY_\NIGHTLY_20251105\RUN_refine_AM0930_j-only,2025-10-15 00:22:00+00:00,True
8411.T,refine,j-only,AM15,3,1.7,2.5,1.2,999.0,21.018697612506344,2025-09-25 00:09:00+00:00,2025-09-25,SELL,66.30060341698241,39,-1.9956096587507484,<80bp,0.0,neutral,0.0,1,1.239862706394186,9.979942715703304,84,NIGHTLY_20251105,weekly,WEEKLY_\NIGHTLY_20251105\RUN_refine_AM0930_j-only,2025-09-25 00:48:00+00:00,True
8411.T,refine,j-only,AM15,3,1.7,2.5,1.2,999.0,21.018697612506344,2025-09-25 00:12:00+00:00,2025-09-25,SELL,41.6855780686926,7,-1.9956096587507484,<80bp,0.0,neutral,0.0,2,1.3260376852807312,9.979942715703304,84,NIGHTLY_20251105,weekly,WEEKLY_\NIGHTLY_20251105\RUN_refine_AM0930_j-only,2025-09-25 00:19:00+00:00,True
8411.T,refine,j-only,AM15,3,1.7,2.5,1.2,999.0,21.018697612506344,2025-09-25 00:13:00+00:00,2025-09-25,SELL,34.565378652524224,5,-1.9956096587507484,<80bp,0.0,neutral,0.0,3,1.4463162366842233,9.979942715703304,84,NIGHTLY_20251105,weekly,WEEKLY_\NIGHTLY_20251105\RUN_refine_AM0930_j-only,2025-09-25 00:18:00+00:00,True
8411.T,refine,j-only,AM15,3,1.7,2.5,1.2,999.0,21.018697612506344,2025-09-25 00:25:00+00:00,2025-09-25,SELL,16.381195546175327,7,-1.9956096587507484,<80bp,0.0,neutral,0.2159119610319321,4,1.4660271651343586,9.979942715703304,84,NIGHTLY_20251105,weekly,WEEKLY_\NIGHTLY_20251105\RUN_refine_AM0930_j-only,2025-09-25 00:32:00+00:00,True
8411.T,refine,j-only,AM15,3,1.7,2.5,1.2,999.0,21.018697612506344,2025-09-25 00:27:00+00:00,2025-09-25,SELL,11.936278200396472,5,-1.9956096587507484,<80bp,0.0,neutral,0.2137079608343976,5,1.233952877329627,9.979942715703304,84,NIGHTLY_20251105,weekly,WEEKLY_\NIGHTLY_20251105\RUN_refine_AM0930_j-only,2025-09-25 00:32:00+00:00,True
8411.T,refine,j-only,AM15,3,1.7,2.5,1.2,999.0,21.018697612506344,2025-09-25 00:28:00+00:00,2025-09-25,SELL,10.273987566930495,3,-1.9956096587507484,<80bp,0.0,neutral,0.1375952582557155,6,1.565227583246776,9.979942715703304,84,NIGHTLY_20251105,weekly,WEEKLY_\NIGHTLY_20251105\RUN_refine_AM0930_j-only,2025-09-25 00:31:00+00:00,True
8411.T,refine,j-only,AM15,3,1.7,2.5,1.2,999.0,21.018697612506344,2025-09-26 00:15:00+00:00,2025-09-26,BUY,29.420145364760607,17,-1.973164956590371,<80bp,0.0,neutral,0.0,1,1.8219452981677724,20.88879039009948,84,NIGHTLY_20251105,weekly,WEEKLY_\NIGHTLY_20251105\RUN_refine_AM0930_j-only,2025-09-26 00:32:00+00:00,True
8411.T,refine,j-only,AM15,3,1.7,2.5,1.2,999.0,21.018697612506344,2025-09-26 00:25:00+00:00,2025-09-26,BUY,14.308436057151964,11,-1.973164956590371,<80bp,0.0,neutral,0.3263250660959335,2,1.615450540082589,20.88879039009948,84,NIGHTLY_20251105,weekly,WEEKLY_\NIGHTLY_20251105\RUN_refine_AM0930_j-only,2025-09-26 00:36:00+00:00,True
8411.T,refine,j-only,AM15,3,1.7,2.5,1.2,999.0,21.018697612506344,2025-09-26 00:26:00+00:00,2025-09-26,BUY,9.97458927133901,11,-1.973164956590371,<80bp,0.0,neutral,0.1883715139442231,3,1.3786935177927635,20.88879039009948,84,NIGHTLY_20251105,weekly,WEEKLY_\NIGHTLY_20251105\RUN_refine_AM0930_j-only,2025-09-26 00:37:00+00:00,True
8411.T,refine,j-only,AM15,3,1.7,2.5,1.2,999.0,21.018697612506344,2025-09-26 00:27:00+00:00,2025-09-26,BUY,8.357809633659077,10,-1.973164956590371,<80bp,0.0,neutral,0.4479786329974505,4,1.260630646101355,20.88879039009948,84,NIGHTLY_20251105,weekly,WEEKLY_\NIGHTLY_20251105\RUN_refine_AM0930_j-only,2025-09-26 00:37:00+00:00,True
8411.T,refine,j-only,AM15,3,1.7,2.5,1.2,999.0,21.018697612506344,2025-09-26 00:28:00+00:00,2025-09-26,BUY,7.781165191097834,7,-1.973164956590371,<80bp,0.0,neutral,0.2593701353131362,5,1.5364022947966636,20.88879039009948,84,NIGHTLY_20251105,weekly,WEEKLY_\NIGHTLY_20251105\RUN_refine_AM0930_j-only,2025-09-26 00:35:00+00:00,True
8411.T,refine,j-only,AM15,3,1.7,2.5,1.2,999.0,21.018697612506344,2025-09-26 00:29:00+00:00,2025-09-26,BUY,6.866666169655721,7,-1.973164956590371,<80bp,0.0,neutral,0.5655108215033744,6,1.3351130120241057,20.88879039009948,84,NIGHTLY_20251105,weekly,WEEKLY_\NIGHTLY_20251105\RUN_refine_AM0930_j-only,2025-09-26 00:36:00+00:00,True
8411.T,refine,j-only,AM15,3,1.7,2.5,1.2,999.0,21.018697612506344,2025-09-26 00:30:00+00:00,2025-09-26,BUY,15.391235823216704,5,-1.973164956590371,<80bp,0.0,neutral,1.1502419709634846,7,1.843718193281411,20.88879039009948,84,NIGHTLY_20251105,weekly,WEEKLY_\NIGHTLY_20251105\RUN_refine_AM0930_j-only,2025-09-26 00:35:00+00:00,True
5801.T,refine,j-only,AM15,3,1.6,2.0,1.75,5.200052031868699,35.7034484364563,2025-09-26 00:15:00+00:00,2025-09-26,BUY,49.31175336537569,1,56.54632448890822,<80bp,0.0,neutral,0.0,1,2.2781592204956667,32.290445168531456,58,NIGHTLY_20251105,weekly,WEEKLY_\NIGHTLY_20251105\RUN_refine_AM0930_j-only,2025-09-26 00:16:00+00:00,True
5801.T,refine,j-only,AM15,3,1.6,2.0,1.75,5.200052031868699,35.7034484364563,2025-09-26 00:24:00+00:00,2025-09-26,BUY,65.04544224951542,6,56.54632448890822,<80bp,0.0,neutral,1.0124826629681,2,2.0369592710867326,32.290445168531456,58,NIGHTLY_20251105,weekly,WEEKLY_\NIGHTLY_20251105\RUN_refine_AM0930_j-only,2025-09-26 00:30:00+00:00,True
5801.T,refine,j-only,AM15,3,1.6,2.0,1.75,5.200052031868699,35.7034484364563,2025-09-26 00:25:00+00:00,2025-09-26,BUY,54.457346350383325,5,56.54632448890822,<80bp,0.0,neutral,1.0483870967741935,3,2.561985521747943,32.290445168531456,58,NIGHTLY_20251105,weekly,WEEKLY_\NIGHTLY_20251105\RUN_refine_AM0930_j-only,2025-09-26 00:30:00+00:00,True
