code,ATR_n_BACK,TPk_BACK,SLk_BACK,J_th_BACK,dJ_th_BACK,vEMA_th_BACK,winrate_BACK,pf_BACK,trades_BACK,PF_eff_BACK,winrate_FWD,pf_FWD,trades_FWD,ATR_n_FWD,TPk_FWD,SLk_FWD,J_th_FWD,dJ_th_FWD,vEMA_th_FWD,PF_eff_FWD,ranking,stamp
4596.T,1,0.8,1.5,0.6,0.02,0.02,1.0,999.0,1,,1.0,999.0,2.0,1.0,0.8,1.5,0.6,0.02,0.02,,DEKIDAKA,20251015
4597.T,1,0.8,1.5,0.6,0.02,0.02,1.0,999.0,4,,1.0,999.0,6.0,1.0,0.8,1.5,0.6,0.02,0.02,,DEKIDAKA,20251015
4631.T,3,1.2,1.5,0.8,0.02,0.02,0.1649484536082474,0.16,97,0.1578351628102872,0.2542372881355932,0.2758620689655172,118.0,3.0,1.2,1.5,0.8,0.02,0.02,0.2724001744524132,DEKIDAKA,20251015
4714.T,1,1.2,1.5,0.8,0.02,0.02,0.8333333333333334,4.0,6,3.995202558635396,0.5,999.0,2.0,1.0,1.2,1.5,0.8,0.02,0.02,0.799040511727079,DEKIDAKA,20251015
4767.T,1,0.8,1.5,0.6,0.02,0.02,1.0,999.0,3,,0.25,0.1777777777777777,4.0,1.0,0.8,1.5,0.6,0.02,0.02,0.1775053304904051,DEKIDAKA,20251015
4768.T,1,1.2,1.5,0.6,0.02,0.02,0.2,0.2029850746268656,85,0.1997601279317697,0.2079207920792079,0.21,101.0,1.0,1.2,1.5,0.6,0.02,0.02,0.2097481343283582,DEKIDAKA,20251015
4893.T,5,1.2,1.5,0.6,0.02,0.02,0.2058823529411764,0.2074074074074074,34,0.2071586511885019,0.4210526315789473,0.5818181818181818,38.0,5.0,1.2,1.5,0.6,0.02,0.02,0.5811203721651482,DEKIDAKA,20251015
4917.T,1,1.0,2.0,0.6,0.02,0.05,0.1551724137931034,0.09375,58,0.0917265746762519,0.253012048192771,0.1693548387096774,83.0,1.0,1.0,2.0,0.6,0.02,0.05,0.1691516941610452,DEKIDAKA,20251015
5017.T,1,0.8,1.5,0.6,0.02,0.02,1.0,999.0,6,,1.0,999.0,3.0,1.0,0.8,1.5,0.6,0.02,0.02,,DEKIDAKA,20251015
5074.T,2,1.2,1.5,0.8,0.02,0.05,0.225,0.2360655737704917,80,0.2319795034046358,0.216867469879518,0.2285714285714285,83.0,2.0,1.2,1.5,0.8,0.02,0.05,0.2212727570936526,DEKIDAKA,20251015
5482.T,1,1.2,1.5,0.6,0.02,0.05,0.1645569620253164,0.16,79,0.1573867674613943,0.3116883116883117,0.376470588235294,77.0,1.0,1.2,1.5,0.6,0.02,0.05,0.3618296656877338,DEKIDAKA,20251015
5535.T,1,1.2,1.5,1.0,0.05,0.02,0.2777777777777778,0.3333333333333333,36,0.3073232737411842,0.1142857142857142,0.1032258064516129,35.0,1.0,1.2,1.5,1.0,0.05,0.02,0.1031020015131714,DEKIDAKA,20251015
5586.T,1,1.2,1.5,1.0,0.02,0.02,0.5,1.0,10,0.799040511727079,0.3333333333333333,0.4,15.0,1.0,1.2,1.5,1.0,0.02,0.02,0.3995202558635394,DEKIDAKA,20251015
5602.T,5,1.2,2.0,0.6,0.02,0.02,0.3700787401574803,0.3569620253164557,127,0.3521241503398641,0.3689320388349514,0.3619047619047619,103.0,5.0,1.2,2.0,0.6,0.02,0.02,0.3503952265247748,DEKIDAKA,20251015
5707.T,3,1.2,1.5,1.0,0.05,0.05,0.3404255319148936,0.4129032258064516,47,0.4124080060526859,0.2608695652173913,0.288,69.0,3.0,1.2,1.5,1.0,0.05,0.05,0.2820142982566161,DEKIDAKA,20251015
5842.T,1,1.0,1.5,0.6,0.05,0.05,0.1904761904761904,0.1568627450980392,21,0.1566537062586228,0.04,0.0277777777777777,25.0,1.0,1.0,1.5,0.6,0.05,0.05,0.0277407604832977,DEKIDAKA,20251015
5851.T,1,1.2,1.5,0.8,0.02,0.05,0.25,0.2666666666666666,56,0.2663468372423596,0.1904761904761904,0.1919999999999999,63.0,1.0,1.2,1.5,0.8,0.02,0.05,0.1880095321710774,DEKIDAKA,20251015
5930.T,1,1.2,1.5,0.6,0.02,0.05,0.2272727272727272,0.2424242424242424,44,0.2350119152138467,0.2068965517241379,0.208695652173913,29.0,1.0,1.2,1.5,0.6,0.02,0.05,0.2084453508853249,DEKIDAKA,20251015
5943.T,3,1.2,1.5,0.8,0.05,0.02,0.4594594594594595,0.6799999999999999,37,0.6791844349680172,0.4027777777777778,0.5523809523809523,72.0,3.0,1.2,1.5,0.8,0.05,0.02,0.5388877869787277,DEKIDAKA,20251015
5998.T,2,1.2,1.5,1.0,0.05,0.02,0.5384615384615384,0.9333333333333332,13,0.9322139303482588,0.3703703703703703,0.5,27.0,2.0,1.2,1.5,1.0,0.05,0.02,0.4700238304276934,DEKIDAKA,20251015
6062.T,2,1.2,1.5,0.8,0.02,0.05,0.1969696969696969,0.1999999999999999,66,0.1959910689141892,0.2835820895522388,0.3234042553191489,67.0,2.0,1.2,1.5,0.8,0.02,0.05,0.3162868692253021,DEKIDAKA,20251015
6080.T,1,1.2,1.5,0.6,0.05,0.05,0.3636363636363636,0.4571428571428571,11,0.4565945781297594,0.5,0.8,14.0,1.0,1.2,1.5,0.6,0.05,0.05,0.799040511727079,DEKIDAKA,20251015
6250.T,1,1.2,1.5,0.8,0.05,0.05,0.25,0.2666666666666666,36,0.2663468372423596,0.1224489795918367,0.1116279069767441,49.0,1.0,1.2,1.5,0.8,0.05,0.05,0.1114940248921505,DEKIDAKA,20251015
6309.T,2,1.2,2.0,1.0,0.05,0.02,0.4,0.3999999999999999,55,0.3995735039317606,0.3666666666666666,0.3567567567567567,60.0,2.0,1.2,2.0,1.0,0.05,0.02,0.3469980428881079,DEKIDAKA,20251015
6356.T,2,1.2,2.0,0.6,0.05,0.02,0.2452830188679245,0.1999999999999999,53,0.1947920831667333,0.2647058823529412,0.2249999999999999,68.0,2.0,1.2,2.0,0.6,0.05,0.02,0.2157696921231507,DEKIDAKA,20251015
6459.T,2,1.2,2.0,0.6,0.05,0.05,0.1395348837209302,0.1028571428571428,43,0.0971935550104282,0.4074074074074074,0.4125,27.0,2.0,1.2,2.0,0.6,0.05,0.05,0.4120601759296282,DEKIDAKA,20251015
6471.T,5,1.2,1.5,0.8,0.05,0.05,0.25,0.2666666666666666,104,0.2663468372423596,0.3917525773195876,0.5152542372881356,97.0,5.0,1.2,1.5,0.8,0.05,0.05,0.514636261790322,DEKIDAKA,20251015
6653.T,2,1.2,1.5,0.6,0.05,0.05,0.2134831460674157,0.2171428571428571,89,0.2168824246116357,0.1222222222222222,0.1142857142857142,90.0,2.0,1.2,1.5,0.6,0.05,0.05,0.1112588054303527,DEKIDAKA,20251015
6659.T,2,1.2,1.5,0.6,0.02,0.02,0.3888888888888889,0.5090909090909091,36,0.5084803256445047,0.3571428571428571,0.5217391304347826,42.0,2.0,1.2,1.5,0.6,0.02,0.02,0.4439113954039328,DEKIDAKA,20251015
6740.T,1,0.8,1.5,0.6,0.02,0.02,1.0,999.0,4,,1.0,999.0,3.0,1.0,0.8,1.5,0.6,0.02,0.02,,DEKIDAKA,20251015
6941.T,1,1.2,1.5,1.0,0.02,0.02,0.5,0.8,10,0.799040511727079,0.2083333333333333,0.2105263157894736,24.0,1.0,1.2,1.5,1.0,0.02,0.02,0.2102738188755471,DEKIDAKA,20251015
6963.T,3,1.2,2.0,1.0,0.05,0.05,0.5098039215686274,0.624,102,0.6233346661335466,0.3469387755102041,0.31875,98.0,3.0,1.2,2.0,1.0,0.05,0.05,0.3184101359456217,DEKIDAKA,20251015
6993.T,1,0.8,1.5,0.6,0.02,0.02,1.0,999.0,3,,1.0,999.0,3.0,1.0,0.8,1.5,0.6,0.02,0.02,,DEKIDAKA,20251015
7327.T,1,1.2,1.5,0.6,0.05,0.02,0.1833333333333333,0.1872340425531914,60,0.1793764414081197,0.1666666666666666,0.16,66.0,1.0,1.2,1.5,0.6,0.05,0.02,0.1598081023454158,DEKIDAKA,20251015
7366.T,5,1.2,1.5,0.8,0.05,0.05,0.25,0.2736842105263158,52,0.2663468372423596,0.2753623188405797,0.304,69.0,5.0,1.2,1.5,0.8,0.05,0.05,0.3036353944562899,DEKIDAKA,20251015
7378.T,1,1.2,1.5,1.0,0.05,0.05,0.320754716981132,0.3885714285714285,53,0.3773246860933427,0.2424242424242424,0.2666666666666666,33.0,1.0,1.2,1.5,1.0,0.05,0.05,0.2556929637526652,DEKIDAKA,20251015
7412.T,1,1.0,1.5,1.0,0.02,0.02,0.6666666666666666,2.0,18,1.331556503198294,0.3043478260869565,0.2916666666666667,23.0,1.0,1.0,1.5,1.0,0.02,0.02,0.2912779850746269,DEKIDAKA,20251015
7527.T,1,0.8,1.5,0.6,0.02,0.02,1.0,999.0,6,,0.4285714285714285,0.4000000000000001,7.0,1.0,0.8,1.5,0.6,0.02,0.02,0.3993869936034115,DEKIDAKA,20251015
7971.T,1,1.0,2.0,0.6,0.02,0.02,0.4444444444444444,0.4,9,0.3995201919232307,0.5384615384615384,0.7,13.0,1.0,1.0,2.0,0.6,0.02,0.02,0.5826336132213781,DEKIDAKA,20251015
8070.T,1,1.2,1.5,1.0,0.02,0.02,0.3333333333333333,0.3999999999999999,12,0.3995202558635394,0.34375,0.44,32.0,1.0,1.2,1.5,1.0,0.02,0.02,0.4185450299522795,DEKIDAKA,20251015
8095.T,3,1.2,2.0,1.0,0.05,0.05,0.28,0.2545454545454546,50,0.2330845439601937,0.3174603174603174,0.2926829268292683,63.0,3.0,1.2,2.0,1.0,0.05,0.05,0.2787722120454144,DEKIDAKA,20251015
8141.T,1,1.2,1.5,1.0,0.02,0.02,0.5714285714285714,1.0666666666666669,7,1.0653873489694383,0.1081081081081081,0.0969696969696969,37.0,1.0,1.2,1.5,1.0,0.02,0.02,0.096853395360858,DEKIDAKA,20251015
8202.T,3,1.2,1.5,0.8,0.05,0.05,0.7142857142857143,2.0,7,1.9976012793176976,0.25,0.2666666666666666,16.0,3.0,1.2,1.5,0.8,0.05,0.05,0.2663468372423596,DEKIDAKA,20251015
8346.T,1,1.2,1.5,0.6,0.02,0.02,0.6,1.2,5,1.1985607675906185,0.3684210526315789,0.56,19.0,1.0,1.2,1.5,0.6,0.02,0.02,0.4661069651741294,DEKIDAKA,20251015
8614.T,2,1.2,1.5,1.0,0.02,0.05,0.3695652173913043,0.5037037037037037,46,0.4684030585986324,0.2222222222222222,0.2318840579710145,90.0,2.0,1.2,1.5,1.0,0.02,0.05,0.2282972890648797,DEKIDAKA,20251015
8713.T,5,1.2,2.0,0.6,0.05,0.02,0.1290322580645161,0.0888888888888888,31,0.0887941119848357,0.4047619047619047,0.408,42.0,5.0,1.2,2.0,0.6,0.05,0.02,0.4075649740103958,DEKIDAKA,20251015
8897.T,1,1.0,1.5,0.6,0.02,0.05,0.5,0.6666666666666666,4,0.6657782515991472,1.0,999.0,11.0,1.0,1.0,1.5,0.6,0.02,0.05,,DEKIDAKA,20251015
8918.T,1,0.8,1.5,0.6,0.02,0.02,1.0,999.0,4,,1.0,999.0,1.0,1.0,0.8,1.5,0.6,0.02,0.02,,DEKIDAKA,20251015
9048.T,1,1.2,1.5,1.0,0.05,0.05,0.3555555555555555,0.474074074074074,45,0.4408499375045954,0.1311475409836065,0.120754716981132,61.0,1.0,1.2,1.5,1.0,0.05,0.05,0.1206098885625779,DEKIDAKA,20251015
9268.T,1,1.0,1.5,0.6,0.02,0.02,0.6,2.0,5,0.9986673773987208,0.0,0.0,4.0,1.0,1.0,1.5,0.6,0.02,0.02,0.0,DEKIDAKA,20251015
9413.T,3,1.2,2.0,1.0,0.05,0.05,0.3225806451612903,0.2857142857142857,31,0.2854096456655433,0.4242424242424242,0.4421052631578948,33.0,3.0,1.2,2.0,1.0,0.05,0.05,0.4416338727666828,DEKIDAKA,20251015
9424.T,3,1.2,2.0,0.6,0.05,0.05,0.46875,0.5806451612903226,64,0.5288472846155656,0.5348837209302325,0.8117647058823528,43.0,3.0,1.2,2.0,0.6,0.05,0.05,0.689264294282287,DEKIDAKA,20251015
9504.T,3,1.2,2.0,0.6,0.05,0.05,0.3333333333333333,0.3,114,0.2996801279488204,0.3846153846153846,0.375,130.0,3.0,1.2,2.0,0.6,0.05,0.05,0.3746001599360256,DEKIDAKA,20251015
9564.T,5,1.2,2.0,1.0,0.05,0.05,0.2307692307692307,0.1928571428571428,39,0.1798080767692923,0.4883720930232558,0.63,43.0,5.0,1.2,2.0,1.0,0.05,0.05,0.5721166079022936,DEKIDAKA,20251015
9880.T,3,1.2,1.5,1.0,0.05,0.02,0.3333333333333333,0.4081632653061224,75,0.3995202558635394,0.2653061224489796,0.2888888888888888,49.0,3.0,1.2,1.5,1.0,0.05,0.02,0.2885424070125563,DEKIDAKA,20251015
1311.T,1,1.2,1.5,1.0,0.02,0.05,0.1851851851851851,0.1818181818181818,27,0.1816001163016088,0.0,0.0,2.0,1.0,1.2,1.5,1.0,0.02,0.05,0.0,DEKIDAKA,20251016
1435.T,1,0.8,1.5,0.6,0.02,0.02,1.0,999.0,4,,0.3333333333333333,0.2666666666666666,3.0,1.0,0.8,1.5,0.6,0.02,0.02,0.2662579957356076,DEKIDAKA,20251016
1699.T,2,1.2,1.5,0.8,0.02,0.05,0.2054794520547945,0.2068965517241379,73,0.206648408205279,0.1111111111111111,0.1043478260869565,27.0,2.0,1.2,1.5,0.8,0.02,0.05,0.0998800639658848,DEKIDAKA,20251016
1835.T,1,1.2,1.5,0.6,0.05,0.05,0.3125,0.3636363636363636,16,0.3632002326032177,0.6,1.2,5.0,1.0,1.2,1.5,0.6,0.05,0.05,1.1985607675906185,DEKIDAKA,20251016
1939.T,5,1.2,2.0,0.6,0.05,0.02,0.24,0.1999999999999999,50,0.1892716597571497,0.1666666666666666,0.1199999999999999,18.0,5.0,1.2,2.0,0.6,0.05,0.02,0.1198720511795281,DEKIDAKA,20251016
1959.T,3,1.2,1.5,0.8,0.02,0.05,0.3157894736842105,0.3692307692307692,95,0.368787928489421,0.1764705882352941,0.1714285714285714,51.0,3.0,1.2,1.5,0.8,0.02,0.05,0.1712229667986598,DEKIDAKA,20251016
1968.T,3,1.2,1.5,0.6,0.05,0.05,0.2,0.1999999999999999,90,0.1997601279317697,0.0,0.0,23.0,3.0,1.2,1.5,0.6,0.05,0.05,0.0,DEKIDAKA,20251016
2001.T,1,1.2,1.5,1.0,0.02,0.02,0.25,0.2742857142857142,48,0.2663468372423596,0.2692307692307692,0.2947368421052632,26.0,1.0,1.2,1.5,1.0,0.02,0.02,0.2943833464257659,DEKIDAKA,20251016
2039.T,3,1.2,1.5,0.6,0.02,0.02,0.1904761904761904,0.2133333333333333,21,0.1880095321710774,0.5,1.3333333333333333,10.0,3.0,1.2,1.5,0.6,0.02,0.02,0.799040511727079,DEKIDAKA,20251016
2134.T,1,0.8,1.5,1.0,0.02,0.02,1.0,999.0,1,,0.3333333333333333,0.2666666666666666,3.0,1.0,0.8,1.5,1.0,0.02,0.02,0.2662579957356076,DEKIDAKA,20251016
2243.T,3,1.2,2.0,0.6,0.02,0.05,0.2967032967032967,0.253125,91,0.2528551079568173,0.2121212121212121,0.168,33.0,3.0,1.2,2.0,0.6,0.02,0.05,0.1613662227416726,DEKIDAKA,20251016
2353.T,1,1.2,1.5,0.6,0.05,0.02,0.6,1.2,5,1.1985607675906185,0.0,0.0,3.0,1.0,1.2,1.5,0.6,0.05,0.02,0.0,DEKIDAKA,20251016
2378.T,5,1.2,1.5,0.8,0.02,0.05,0.4166666666666667,0.6666666666666666,12,0.5707432226621993,0.25,0.2666666666666666,4.0,5.0,1.2,1.5,0.8,0.02,0.05,0.2663468372423596,DEKIDAKA,20251016
2471.T,1,1.2,1.5,0.8,0.05,0.02,0.3157894736842105,0.4363636363636363,19,0.368787928489421,0.5714285714285714,1.0666666666666669,7.0,1.0,1.2,1.5,0.8,0.05,0.02,1.0653873489694383,DEKIDAKA,20251016
2558.T,5,1.2,2.0,0.6,0.02,0.05,0.2804878048780488,0.2379310344827586,82,0.2336489133160295,0.2,0.1565217391304347,30.0,5.0,1.2,2.0,0.6,0.02,0.05,0.1498400639744102,DEKIDAKA,20251016
2563.T,2,1.2,2.0,0.8,0.05,0.02,0.3538461538461538,0.345,65,0.3282210925153748,0.2857142857142857,0.3,21.0,2.0,1.2,2.0,0.8,0.05,0.02,0.2397441023590564,DEKIDAKA,20251016
2586.T,1,1.0,1.5,1.0,0.02,0.05,0.5454545454545454,0.8,11,0.7989339019189764,0.75,2.0,4.0,1.0,1.0,1.5,1.0,0.02,0.05,1.9973347547974412,DEKIDAKA,20251016
2621.T,1,1.0,1.5,0.6,0.05,0.02,0.5263157894736842,0.7407407407407407,19,0.7397536128879412,0.3333333333333333,0.3333333333333333,9.0,1.0,1.0,1.5,0.6,0.05,0.02,0.3328891257995734,DEKIDAKA,20251016
2624.T,3,1.2,1.5,0.6,0.05,0.05,0.2,0.1999999999999999,55,0.1997601279317697,0.1111111111111111,0.1142857142857142,18.0,3.0,1.2,1.5,0.6,0.05,0.05,0.0998800639658848,DEKIDAKA,20251016
264A.T,1,1.2,1.5,0.6,0.02,0.05,0.1621621621621621,0.1599999999999999,37,0.1546530022697572,0.0555555555555555,0.0470588235294117,18.0,1.0,1.2,1.5,0.6,0.02,0.05,0.0470023830427693,DEKIDAKA,20251016
2695.T,1,1.2,1.5,1.0,0.02,0.02,0.7,1.8666666666666667,10,1.8644278606965168,1.0,999.0,2.0,1.0,1.2,1.5,1.0,0.02,0.02,,DEKIDAKA,20251016
2975.T,1,1.2,1.5,0.6,0.05,0.02,0.1764705882352941,0.18,51,0.1712229667986598,0.5714285714285714,1.0666666666666669,7.0,1.0,1.2,1.5,0.6,0.05,0.02,1.0653873489694383,DEKIDAKA,20251016
3034.T,2,1.2,2.0,0.6,0.02,0.05,0.4691358024691358,0.5302325581395348,81,0.5296672028862874,0.4722222222222222,0.5666666666666667,36.0,2.0,1.2,2.0,0.6,0.02,0.05,0.5362697026452576,DEKIDAKA,20251016
3038.T,3,1.2,1.5,0.8,0.05,0.05,0.188034188034188,0.1852631578947368,117,0.1850409606104814,0.1333333333333333,0.123076923076923,60.0,3.0,1.2,1.5,0.8,0.05,0.05,0.1229293094964736,DEKIDAKA,20251016
3101.T,5,1.2,1.5,0.8,0.05,0.05,0.2439024390243902,0.2622950819672131,82,0.2577550037829286,0.25,0.2857142857142857,20.0,5.0,1.2,1.5,0.8,0.05,0.05,0.2663468372423596,DEKIDAKA,20251016
3103.T,1,1.0,1.5,0.6,0.02,0.02,0.3333333333333333,0.4,9,0.3328891257995734,1.0,999.0,2.0,1.0,1.0,1.5,0.6,0.02,0.02,,DEKIDAKA,20251016
3294.T,1,1.2,1.5,1.0,0.02,0.05,0.3488372093023256,0.4444444444444444,43,0.4280574169966494,0.0384615384615384,0.0347826086956521,26.0,1.0,1.2,1.5,1.0,0.02,0.05,0.0319616204690831,DEKIDAKA,20251016
3487.T,1,1.2,1.5,0.6,0.02,0.02,0.6,1.2,20,1.1985607675906185,0.4444444444444444,1.6,9.0,1.0,1.2,1.5,0.6,0.02,0.02,0.6392324093816631,DEKIDAKA,20251016
3526.T,2,0.8,1.5,0.8,0.02,0.02,1.0,999.0,8,,1.0,999.0,4.0,2.0,0.8,1.5,0.8,0.02,0.02,,DEKIDAKA,20251016
3536.T,1,0.8,1.5,0.6,0.02,0.02,1.0,999.0,9,,0.8,2.1333333333333333,10.0,1.0,0.8,1.5,0.6,0.02,0.02,2.130063965884862,DEKIDAKA,20251016
3541.T,1,1.2,1.5,0.6,0.02,0.02,0.45,0.72,20,0.6537604186857918,0.3529411764705882,0.4799999999999999,17.0,1.0,1.2,1.5,0.6,0.02,0.02,0.4358402791238613,DEKIDAKA,20251016
3673.T,1,1.2,1.5,0.6,0.05,0.02,0.4137931034482758,0.5647058823529412,29,0.5640285965132321,0.5,0.7999999999999999,4.0,1.0,1.2,1.5,0.6,0.05,0.02,0.799040511727079,DEKIDAKA,20251016
3835.T,3,1.2,1.5,1.0,0.02,0.02,0.4285714285714285,0.6,28,0.5992803837953092,0.2916666666666667,0.35,24.0,3.0,1.2,1.5,1.0,0.02,0.02,0.3290166812993855,DEKIDAKA,20251016
3939.T,2,1.2,1.5,1.0,0.02,0.05,0.5,0.8363636363636363,46,0.799040511727079,0.0,0.0,11.0,2.0,1.2,1.5,1.0,0.02,0.05,0.0,DEKIDAKA,20251016
3962.T,5,1.2,2.0,1.0,0.02,0.02,0.2790697674418604,0.232258064516129,86,0.2320104216377965,0.3333333333333333,0.3333333333333333,30.0,5.0,1.2,2.0,1.0,0.02,0.02,0.2996801279488204,DEKIDAKA,20251016
4072.T,1,1.2,1.5,0.8,0.02,0.02,0.3157894736842105,0.3692307692307692,38,0.368787928489421,0.0,0.0,9.0,1.0,1.2,1.5,0.8,0.02,0.02,0.0,DEKIDAKA,20251016
4125.T,1,1.2,2.0,0.8,0.02,0.05,0.5454545454545454,0.72,11,0.719232307077169,0.2857142857142857,0.24,14.0,1.0,1.2,2.0,0.8,0.02,0.05,0.2397441023590564,DEKIDAKA,20251016
4274.T,1,1.2,1.5,1.0,0.05,0.02,0.5,0.7999999999999999,6,0.799040511727079,0.6666666666666666,999.0,3.0,1.0,1.2,1.5,1.0,0.05,0.02,1.5980810234541576,DEKIDAKA,20251016
4293.T,1,1.2,1.5,0.6,0.02,0.02,0.875,5.6000000000000005,8,5.593283582089553,0.0,0.0,1.0,1.0,1.2,1.5,0.6,0.02,0.02,0.0,DEKIDAKA,20251016
4433.T,1,1.2,1.5,1.0,0.02,0.05,0.2222222222222222,0.2285714285714285,27,0.2282972890648797,0.1612903225806451,0.16,31.0,1.0,1.2,1.5,1.0,0.02,0.05,0.1536616368705921,DEKIDAKA,20251016
4506.T,3,1.2,1.5,1.0,0.02,0.02,0.1875,0.1846153846153846,128,0.1843939642447105,0.1538461538461538,0.1454545454545454,65.0,3.0,1.2,1.5,1.0,0.02,0.02,0.145280093041287,DEKIDAKA,20251016
4563.T,1,0.8,1.5,0.6,0.02,0.02,1.0,999.0,9,,1.0,999.0,4.0,1.0,0.8,1.5,0.6,0.02,0.02,,DEKIDAKA,20251016
4574.T,1,1.2,1.5,0.6,0.02,0.02,0.6,1.2,5,1.1985607675906185,0.0,0.0,2.0,1.0,1.2,1.5,0.6,0.02,0.02,0.0,DEKIDAKA,20251016
4575.T,5,1.2,1.5,0.6,0.05,0.02,0.3092783505154639,0.3636363636363636,97,0.3577793336091399,0.2608695652173913,0.2823529411764706,23.0,5.0,1.2,1.5,0.6,0.05,0.02,0.2820142982566161,DEKIDAKA,20251016
4576.T,1,1.0,1.5,1.0,0.05,0.02,0.6666666666666666,1.3333333333333333,3,1.331556503198294,0.0,0.0,0.0,1.0,1.0,1.5,1.0,0.05,0.02,0.0,DEKIDAKA,20251016
4596.T,1,0.8,1.5,1.0,0.02,0.02,1.0,999.0,1,,0.0,0.0,0.0,1.0,0.8,1.5,1.0,0.02,0.02,0.0,DEKIDAKA,20251016
4597.T,1,0.8,1.5,0.6,0.02,0.02,1.0,999.0,2,,1.0,999.0,4.0,1.0,0.8,1.5,0.6,0.02,0.02,,DEKIDAKA,20251016
4631.T,5,1.2,2.0,0.6,0.05,0.05,0.2456140350877192,0.2024096385542168,114,0.19514054843179,0.2432432432432432,0.1928571428571428,37.0,5.0,1.2,2.0,0.6,0.05,0.05,0.1926515108242417,DEKIDAKA,20251016
4714.T,1,1.2,1.5,0.6,0.02,0.02,0.875,5.6000000000000005,8,5.593283582089553,0.0,0.0,1.0,1.0,1.2,1.5,0.6,0.02,0.02,0.0,DEKIDAKA,20251016
4767.T,1,1.2,1.5,1.0,0.02,0.02,0.5,0.7999999999999999,2,0.799040511727079,0.0,0.0,0.0,1.0,1.2,1.5,1.0,0.02,0.02,0.0,DEKIDAKA,20251016
4768.T,5,1.2,2.0,0.6,0.02,0.05,0.2252252252252252,0.180722891566265,111,0.174232632528384,0.3125,0.2727272727272727,48.0,5.0,1.2,2.0,0.6,0.02,0.05,0.2724364799534731,DEKIDAKA,20251016
4893.T,1,1.2,1.5,0.6,0.02,0.05,0.6,1.2,5,1.1985607675906185,0.0,0.0,0.0,1.0,1.2,1.5,0.6,0.02,0.05,0.0,DEKIDAKA,20251016
4917.T,1,1.2,1.5,0.6,0.05,0.02,0.2222222222222222,0.2399999999999999,81,0.2282972890648797,0.2,0.1999999999999999,30.0,1.0,1.2,1.5,0.6,0.05,0.02,0.1997601279317697,DEKIDAKA,20251016
5017.T,1,0.8,1.5,0.6,0.02,0.02,1.0,999.0,6,,0.0,0.0,0.0,1.0,0.8,1.5,0.6,0.02,0.02,0.0,DEKIDAKA,20251016
5074.T,2,1.2,1.5,1.0,0.02,0.05,0.1428571428571428,0.1382716049382716,98,0.1331734186211798,0.2647058823529412,0.3130434782608695,34.0,2.0,1.2,1.5,1.0,0.02,0.05,0.2876545842217484,DEKIDAKA,20251016
5482.T,1,1.2,1.5,0.6,0.05,0.02,0.1666666666666666,0.1643835616438356,90,0.1598081023454158,0.3714285714285714,0.4952380952380952,35.0,1.0,1.2,1.5,0.6,0.05,0.02,0.472160302384183,DEKIDAKA,20251016
5535.T,1,1.2,1.5,0.6,0.02,0.05,0.2,0.2057142857142856,45,0.1997601279317697,0.1666666666666666,0.1599999999999999,18.0,1.0,1.2,1.5,0.6,0.02,0.05,0.1598081023454158,DEKIDAKA,20251016
5586.T,5,1.2,1.5,1.0,0.02,0.05,0.44,0.6769230769230768,25,0.6278175449284191,0.3,0.3428571428571428,10.0,5.0,1.2,1.5,1.0,0.02,0.05,0.3424459335973195,DEKIDAKA,20251016
5602.T,3,1.2,2.0,0.6,0.02,0.05,0.2941176470588235,0.2560975609756097,119,0.2497334399573504,0.2156862745098039,0.1736842105263157,51.0,3.0,1.2,2.0,0.6,0.02,0.05,0.1648240703718513,DEKIDAKA,20251016
5707.T,3,1.2,1.5,0.6,0.05,0.02,0.2134831460674157,0.2171428571428571,89,0.2168824246116357,0.21875,0.2333333333333333,32.0,3.0,1.2,1.5,0.6,0.05,0.02,0.2237313432835821,DEKIDAKA,20251016
5842.T,5,1.2,2.0,0.6,0.05,0.02,0.0634920634920634,0.0413793103448275,63,0.040634593620179,0.6363636363636364,1.05,11.0,5.0,1.2,2.0,0.6,0.05,0.02,1.0488804478208718,DEKIDAKA,20251016
5851.T,3,1.2,1.5,1.0,0.05,0.02,0.3246753246753247,0.3846153846153846,77,0.3841540921764803,0.2372881355932203,0.2666666666666666,59.0,3.0,1.2,1.5,1.0,0.05,0.02,0.2485903814262023,DEKIDAKA,20251016
5930.T,5,1.2,1.5,0.6,0.05,0.02,0.1911764705882352,0.1925925925925926,68,0.1888641209536732,0.3636363636363636,0.4571428571428571,22.0,5.0,1.2,1.5,0.6,0.05,0.02,0.4565945781297594,DEKIDAKA,20251016
5943.T,3,1.2,1.5,1.0,0.02,0.02,0.463768115942029,0.6918918918918918,69,0.6910620641963927,0.1818181818181818,0.1846153846153846,33.0,3.0,1.2,1.5,1.0,0.02,0.02,0.1775645581615731,DEKIDAKA,20251016
5998.T,1,1.0,2.0,1.0,0.02,0.05,0.3333333333333333,0.3333333333333333,12,0.2497001199520191,0.5555555555555556,0.8333333333333334,9.0,1.0,1.0,2.0,1.0,0.02,0.05,0.624250299880048,DEKIDAKA,20251016
6062.T,3,1.2,2.0,0.8,0.05,0.05,0.3478260869565217,0.3199999999999999,69,0.3196588031454085,0.1904761904761904,0.15,21.0,3.0,1.2,2.0,0.8,0.05,0.05,0.1410259425641508,DEKIDAKA,20251016
